text,labels
بران خرمی روز هرگز نبود / پی مرد بی راه بر دز نبود,داستان رستم و اسفندیار
که من بودم اندر جهان کامران / مرا بود شمشیر و گرز گران,داستان رستم و اسفندیار
بدان گفتم این تا بدانی همه / تو شاهی و گردنکشان چون رمه,داستان رستم و اسفندیار
تو اندر زمانه رسیده نوی / اگر چند با فر کیخسروی,داستان رستم و اسفندیار
تن خویش بینی همی در جهان / نه ای آگه از کارهای نهان,داستان رستم و اسفندیار
چو بسیار شد گفتها می خوریم / به می جان اندیشه را بشکریم,داستان رستم و اسفندیار
چو از رستم اسفندیار این شنید / بخندید و شادان دلش بردمید,داستان رستم و اسفندیار
بدو گفت ازین رنج و کردار تو / شنیدم همه درد و تیمار تو,داستان رستم و اسفندیار
کنون کارهایی که من کرده ام / ز گردنکشان سر برآورده ام,داستان رستم و اسفندیار
نخستین کمر بستم از بهر دین / تهی کردم از بت پرستان زمین,داستان رستم و اسفندیار
کس از جنگجویان گیتی ندید / که از کشتگان خاک شد ناپدید,داستان رستم و اسفندیار
نژاد من از تخم گشتاسپست / که گشتاسپ از تخم لهراسپست,داستان رستم و اسفندیار
که لهراسپ بد پور اورند شاه / که او را بدی از مهان تاج و گاه,داستان رستم و اسفندیار
هم اورند از گوهر کی پشین / که کردی پدر بر پشین آفرین,داستان رستم و اسفندیار
کیقباد / خردمند شاهی دلش پر ز داد,داستان رستم و اسفندیار
همی رو چنین تا فریدون شاه / که شاه جهان بود و زیبای گاه,داستان رستم و اسفندیار
همان مادرم دختر قیصرست / کجا بر سر رومیان افسرست,داستان رستم و اسفندیار
همان قیصر از سلم دارد نژاد / ز تخم فریدون با فر و داد,داستان رستم و اسفندیار
همان سلم پور فریدون گرد / که از خسروان نام شاهی ببرد,داستان رستم و اسفندیار
بگویم من و کس نگوید که نیست / که بی راه بسیار و راه اندکیست,داستان رستم و اسفندیار
تو آنی که پیش نیاکان من / بزرگان بیدار و پاکان من,داستان رستم و اسفندیار
پرستنده بودی همی با نیا / نجویم همی زین سخن کیمیا,داستان رستم و اسفندیار
بزرگی ز شاهان من یافتی / چو در بندگی تیز بشتافتی,داستان رستم و اسفندیار
ترا بازگویم همه هرچ هست / یکی گر دروغست بنمای دست,داستان رستم و اسفندیار
که تا شاه گشتاسپ را داد تخت / میان بسته دارم به مردی و بخت,داستان رستم و اسفندیار
هرانکس که رفت از پی دین به چین / بکردند زان پس برو آفرین,داستان رستم و اسفندیار
ازان پس که ما را به گفت گرزم / ببستم پدر دور کردم ز بزم,داستان رستم و اسفندیار
به لهراسپ از بند من بد رسید / شد از ترک روی زمین ناپدید,داستان رستم و اسفندیار
بیاورد جاماسپ آهنگران / که ما را گشاید ز بند گران,داستان رستم و اسفندیار
همان کار آهنگران دیر بود / مرا دل بر آهنگ شمشیر بود,داستان رستم و اسفندیار
دلم تنگ شد بانگشان بر زدم / تن از دست آهنگران بستدم,داستان رستم و اسفندیار
برافراختم سر ز جای نشست / غل و بند بر هم شکستم به دست,داستان رستم و اسفندیار
گریزان شد ارجاسپ از پیش من / بران سان یکی نامدار انجمن,داستان رستم و اسفندیار
به مردی ببستم کمر بر میان / همی رفتم از پس چو شیر ژیان,داستان رستم و اسفندیار
شنیدی که در هفتخوان پیش من / چه آمد ز شیران و از اهرمن,داستان رستم و اسفندیار
به چاره به رویین دژ اندر شدم / جهانی بران گونه بر هم زدم,داستان رستم و اسفندیار
بجستم همه کین ایرانیان / به خون بزرگان ببستم میان,داستان رستم و اسفندیار
به توران و چین آنچ من کرده ام / همان رنج و سختی که من برده ام,داستان رستم و اسفندیار
همانا ندیدست گور از پلنگ / نه از شست ملاح کام نهنگ,داستان رستم و اسفندیار
ز هنگام تور و فریدون گرد / کس اندر جهان نام این دژ نبرد,داستان رستم و اسفندیار
کوه بود / که از برتری دور از انبوه بود,داستان رستم و اسفندیار
چو رفتم همه بت پرستان بدند / سراسیمه برسان مستان بدند,داستان رستم و اسفندیار
به مردی من آن باره را بستدم / بتان را همه بر زمین بر زدم,داستان رستم و اسفندیار
برافراختم آتش زردهشت / که با مجمر آورده بود از بهشت,داستان رستم و اسفندیار
